Country,Region/State,"Zip/PostAN Code","Weight (and above)","Shipping Price"
GA,*,*,5,110.8461538
GE,*,*,0.1,4.553846154
GE,*,*,0.2,6.723076923
GE,*,*,0.3,8.892307692
GE,*,*,0.4,11.06153846
GE,*,*,0.5,13.23076923
GE,*,*,0.6,15.4
GE,*,*,0.7,17.56923077
GE,*,*,0.8,19.73846154
GE,*,*,0.9,21.90769231
GE,*,*,1,24.07692308
GE,*,*,1.1,26.24615385
GE,*,*,1.2,28.41538462
GE,*,*,1.3,30.58461538
GE,*,*,1.4,32.75384615
GE,*,*,1.5,34.92307692
GE,*,*,1.6,37.09230769
GE,*,*,1.7,39.26153846
GE,*,*,1.8,41.43076923
GE,*,*,1.9,43.6
GE,*,*,2,45.76923077
GE,*,*,2.1,47.93846154
GE,*,*,2.2,50.10769231
GE,*,*,2.3,52.27692308
GE,*,*,2.4,54.44615385
GE,*,*,2.5,56.61538462
GE,*,*,2.6,58.78461538
GE,*,*,2.7,60.95384615
GE,*,*,2.8,63.12307692
GE,*,*,2.9,65.29230769
GE,*,*,3,67.46153846
GE,*,*,3.1,69.63076923
GE,*,*,3.2,71.8
GE,*,*,3.3,73.96923077
GE,*,*,3.4,76.13846154
GE,*,*,3.5,78.30769231
GE,*,*,3.6,80.47692308
GE,*,*,3.7,82.64615385
GE,*,*,3.8,84.81538462
GE,*,*,3.9,86.98461538
GE,*,*,4,89.15384615
GE,*,*,4.1,91.32307692
GE,*,*,4.2,93.49230769
GE,*,*,4.3,95.66153846
GE,*,*,4.4,97.83076923
GE,*,*,4.5,100
GE,*,*,4.6,102.1692308
GE,*,*,4.7,104.3384615
GE,*,*,4.8,106.5076923
GE,*,*,4.9,108.6769231
GE,*,*,5,110.8461538
GH,*,*,0.1,4.553846154
GH,*,*,0.2,6.723076923
GH,*,*,0.3,8.892307692
GH,*,*,0.4,11.06153846
GH,*,*,0.5,13.23076923
GH,*,*,0.6,15.4
GH,*,*,0.7,17.56923077
GH,*,*,0.8,19.73846154
GH,*,*,0.9,21.90769231
GH,*,*,1,24.07692308
GH,*,*,1.1,26.24615385
GH,*,*,1.2,28.41538462
GH,*,*,1.3,30.58461538
GH,*,*,1.4,32.75384615
GH,*,*,1.5,34.92307692
GH,*,*,1.6,37.09230769
GH,*,*,1.7,39.26153846
GH,*,*,1.8,41.43076923
GH,*,*,1.9,43.6
GH,*,*,2,45.76923077
GH,*,*,2.1,47.93846154
GH,*,*,2.2,50.10769231
GH,*,*,2.3,52.27692308
GH,*,*,2.4,54.44615385
GH,*,*,2.5,56.61538462
GH,*,*,2.6,58.78461538
GH,*,*,2.7,60.95384615
GH,*,*,2.8,63.12307692
GH,*,*,2.9,65.29230769
GH,*,*,3,67.46153846
GH,*,*,3.1,69.63076923
GH,*,*,3.2,71.8
GH,*,*,3.3,73.96923077
GH,*,*,3.4,76.13846154
GH,*,*,3.5,78.30769231
GH,*,*,3.6,80.47692308
GH,*,*,3.7,82.64615385
GH,*,*,3.8,84.81538462
GH,*,*,3.9,86.98461538
GH,*,*,4,89.15384615
GH,*,*,4.1,91.32307692
GH,*,*,4.2,93.49230769
GH,*,*,4.3,95.66153846
GH,*,*,4.4,97.83076923
GH,*,*,4.5,100
GH,*,*,4.6,102.1692308
GH,*,*,4.7,104.3384615
GH,*,*,4.8,106.5076923
GH,*,*,4.9,108.6769231
GH,*,*,5,110.8461538
GM,*,*,0.1,4.553846154
GM,*,*,0.2,6.723076923
GM,*,*,0.3,8.892307692
GM,*,*,0.4,11.06153846
GM,*,*,0.5,13.23076923
GM,*,*,0.6,15.4
GM,*,*,0.7,17.56923077
GM,*,*,0.8,19.73846154
GM,*,*,0.9,21.90769231
GM,*,*,1,24.07692308
GM,*,*,1.1,26.24615385
GM,*,*,1.2,28.41538462
GM,*,*,1.3,30.58461538
GM,*,*,1.4,32.75384615
GM,*,*,1.5,34.92307692
GM,*,*,1.6,37.09230769
GM,*,*,1.7,39.26153846
GM,*,*,1.8,41.43076923
GM,*,*,1.9,43.6
GM,*,*,2,45.76923077
GM,*,*,2.1,47.93846154
GM,*,*,2.2,50.10769231
GM,*,*,2.3,52.27692308
GM,*,*,2.4,54.44615385
GM,*,*,2.5,56.61538462
GM,*,*,2.6,58.78461538
GM,*,*,2.7,60.95384615
GM,*,*,2.8,63.12307692
GM,*,*,2.9,65.29230769
GM,*,*,3,67.46153846
GM,*,*,3.1,69.63076923
GM,*,*,3.2,71.8
GM,*,*,3.3,73.96923077
GM,*,*,3.4,76.13846154
GM,*,*,3.5,78.30769231
GM,*,*,3.6,80.47692308
GM,*,*,3.7,82.64615385
GM,*,*,3.8,84.81538462
GM,*,*,3.9,86.98461538
GM,*,*,4,89.15384615
GM,*,*,4.1,91.32307692
GM,*,*,4.2,93.49230769
GM,*,*,4.3,95.66153846
GM,*,*,4.4,97.83076923
GM,*,*,4.5,100
GM,*,*,4.6,102.1692308
GM,*,*,4.7,104.3384615
GM,*,*,4.8,106.5076923
GM,*,*,4.9,108.6769231
GM,*,*,5,110.8461538
GN,*,*,0.1,4.553846154
GN,*,*,0.2,6.723076923
GN,*,*,0.3,8.892307692
GN,*,*,0.4,11.06153846
GN,*,*,0.5,13.23076923
GN,*,*,0.6,15.4
GN,*,*,0.7,17.56923077
GN,*,*,0.8,19.73846154
GN,*,*,0.9,21.90769231
GN,*,*,1,24.07692308
GN,*,*,1.1,26.24615385
GN,*,*,1.2,28.41538462
GN,*,*,1.3,30.58461538
GN,*,*,1.4,32.75384615
GN,*,*,1.5,34.92307692
GN,*,*,1.6,37.09230769
GN,*,*,1.7,39.26153846
GN,*,*,1.8,41.43076923
GN,*,*,1.9,43.6
GN,*,*,2,45.76923077
GN,*,*,2.1,47.93846154
GN,*,*,2.2,50.10769231
GN,*,*,2.3,52.27692308
GN,*,*,2.4,54.44615385
GN,*,*,2.5,56.61538462
GN,*,*,2.6,58.78461538
GN,*,*,2.7,60.95384615
GN,*,*,2.8,63.12307692
GN,*,*,2.9,65.29230769
GN,*,*,3,67.46153846
GN,*,*,3.1,69.63076923
GN,*,*,3.2,71.8
GN,*,*,3.3,73.96923077
GN,*,*,3.4,76.13846154
GN,*,*,3.5,78.30769231
GN,*,*,3.6,80.47692308
GN,*,*,3.7,82.64615385
GN,*,*,3.8,84.81538462
GN,*,*,3.9,86.98461538
GN,*,*,4,89.15384615
GN,*,*,4.1,91.32307692
GN,*,*,4.2,93.49230769
GN,*,*,4.3,95.66153846
GN,*,*,4.4,97.83076923
GN,*,*,4.5,100
GN,*,*,4.6,102.1692308
GN,*,*,4.7,104.3384615
GN,*,*,4.8,106.5076923
GN,*,*,4.9,108.6769231
GN,*,*,5,110.8461538
GW,*,*,0.1,4.553846154
GW,*,*,0.2,6.723076923
GW,*,*,0.3,8.892307692
GW,*,*,0.4,11.06153846
GW,*,*,0.5,13.23076923
GW,*,*,0.6,15.4
GW,*,*,0.7,17.56923077
GW,*,*,0.8,19.73846154
GW,*,*,0.9,21.90769231
GW,*,*,1,24.07692308
GW,*,*,1.1,26.24615385
GW,*,*,1.2,28.41538462
GW,*,*,1.3,30.58461538
GW,*,*,1.4,32.75384615
GW,*,*,1.5,34.92307692
GW,*,*,1.6,37.09230769
GW,*,*,1.7,39.26153846
GW,*,*,1.8,41.43076923
GW,*,*,1.9,43.6
GW,*,*,2,45.76923077
GW,*,*,2.1,47.93846154
GW,*,*,2.2,50.10769231
GW,*,*,2.3,52.27692308
GW,*,*,2.4,54.44615385
GW,*,*,2.5,56.61538462
GW,*,*,2.6,58.78461538
GW,*,*,2.7,60.95384615
GW,*,*,2.8,63.12307692
GW,*,*,2.9,65.29230769
GW,*,*,3,67.46153846
GW,*,*,3.1,69.63076923
GW,*,*,3.2,71.8
GW,*,*,3.3,73.96923077
GW,*,*,3.4,76.13846154
GW,*,*,3.5,78.30769231
GW,*,*,3.6,80.47692308
GW,*,*,3.7,82.64615385
GW,*,*,3.8,84.81538462
GW,*,*,3.9,86.98461538
GW,*,*,4,89.15384615
GW,*,*,4.1,91.32307692
GW,*,*,4.2,93.49230769
GW,*,*,4.3,95.66153846
GW,*,*,4.4,97.83076923
GW,*,*,4.5,100
GW,*,*,4.6,102.1692308
GW,*,*,4.7,104.3384615
GW,*,*,4.8,106.5076923
GW,*,*,4.9,108.6769231
GW,*,*,5,110.8461538
GY,*,*,0.1,4.553846154
GY,*,*,0.2,6.723076923
GY,*,*,0.3,8.892307692
GY,*,*,0.4,11.06153846
GY,*,*,0.5,13.23076923
GY,*,*,0.6,15.4
GY,*,*,0.7,17.56923077
GY,*,*,0.8,19.73846154
GY,*,*,0.9,21.90769231
GY,*,*,1,24.07692308
GY,*,*,1.1,26.24615385
GY,*,*,1.2,28.41538462
GY,*,*,1.3,30.58461538
GY,*,*,1.4,32.75384615
GY,*,*,1.5,34.92307692
GY,*,*,1.6,37.09230769
GY,*,*,1.7,39.26153846
GY,*,*,1.8,41.43076923
GY,*,*,1.9,43.6
GY,*,*,2,45.76923077
GY,*,*,2.1,47.93846154
GY,*,*,2.2,50.10769231
GY,*,*,2.3,52.27692308
GY,*,*,2.4,54.44615385
GY,*,*,2.5,56.61538462
GY,*,*,2.6,58.78461538
GY,*,*,2.7,60.95384615
GY,*,*,2.8,63.12307692
GY,*,*,2.9,65.29230769
GY,*,*,3,67.46153846
GY,*,*,3.1,69.63076923
GY,*,*,3.2,71.8
GY,*,*,3.3,73.96923077
GY,*,*,3.4,76.13846154
GY,*,*,3.5,78.30769231
GY,*,*,3.6,80.47692308
GY,*,*,3.7,82.64615385
GY,*,*,3.8,84.81538462
GY,*,*,3.9,86.98461538
GY,*,*,4,89.15384615
GY,*,*,4.1,91.32307692
GY,*,*,4.2,93.49230769
GY,*,*,4.3,95.66153846
GY,*,*,4.4,97.83076923
GY,*,*,4.5,100
GY,*,*,4.6,102.1692308
GY,*,*,4.7,104.3384615
GY,*,*,4.8,106.5076923
GY,*,*,4.9,108.6769231
GY,*,*,5,110.8461538
HR,*,*,0.1,4.553846154
HR,*,*,0.2,6.723076923
HR,*,*,0.3,8.892307692
HR,*,*,0.4,11.06153846
HR,*,*,0.5,13.23076923
HR,*,*,0.6,15.4
HR,*,*,0.7,17.56923077
HR,*,*,0.8,19.73846154
HR,*,*,0.9,21.90769231
HR,*,*,1,24.07692308
HR,*,*,1.1,26.24615385
HR,*,*,1.2,28.41538462
HR,*,*,1.3,30.58461538
HR,*,*,1.4,32.75384615
HR,*,*,1.5,34.92307692
HR,*,*,1.6,37.09230769
HR,*,*,1.7,39.26153846
HR,*,*,1.8,41.43076923
HR,*,*,1.9,43.6
HR,*,*,2,45.76923077
HR,*,*,2.1,47.93846154
HR,*,*,2.2,50.10769231
HR,*,*,2.3,52.27692308
HR,*,*,2.4,54.44615385
HR,*,*,2.5,56.61538462
HR,*,*,2.6,58.78461538
HR,*,*,2.7,60.95384615
HR,*,*,2.8,63.12307692
HR,*,*,2.9,65.29230769
HR,*,*,3,67.46153846
HR,*,*,3.1,69.63076923
HR,*,*,3.2,71.8
HR,*,*,3.3,73.96923077
HR,*,*,3.4,76.13846154
HR,*,*,3.5,78.30769231
HR,*,*,3.6,80.47692308
HR,*,*,3.7,82.64615385
HR,*,*,3.8,84.81538462
HR,*,*,3.9,86.98461538
HR,*,*,4,89.15384615
HR,*,*,4.1,91.32307692
HR,*,*,4.2,93.49230769
HR,*,*,4.3,95.66153846
HR,*,*,4.4,97.83076923
HR,*,*,4.5,100
HR,*,*,4.6,102.1692308
HR,*,*,4.7,104.3384615
HR,*,*,4.8,106.5076923
HR,*,*,4.9,108.6769231
HR,*,*,5,110.8461538
HU,*,*,0.1,4.553846154
HU,*,*,0.2,6.723076923
HU,*,*,0.3,8.892307692
HU,*,*,0.4,11.06153846
HU,*,*,0.5,13.23076923
HU,*,*,0.6,15.4
HU,*,*,0.7,17.56923077
HU,*,*,0.8,19.73846154
HU,*,*,0.9,21.90769231
HU,*,*,1,24.07692308
HU,*,*,1.1,26.24615385
HU,*,*,1.2,28.41538462
HU,*,*,1.3,30.58461538
HU,*,*,1.4,32.75384615
HU,*,*,1.5,34.92307692
HU,*,*,1.6,37.09230769
HU,*,*,1.7,39.26153846
HU,*,*,1.8,41.43076923
HU,*,*,1.9,43.6
HU,*,*,2,45.76923077
HU,*,*,2.1,47.93846154
HU,*,*,2.2,50.10769231
HU,*,*,2.3,52.27692308
HU,*,*,2.4,54.44615385
HU,*,*,2.5,56.61538462
HU,*,*,2.6,58.78461538
HU,*,*,2.7,60.95384615
HU,*,*,2.8,63.12307692
HU,*,*,2.9,65.29230769
HU,*,*,3,67.46153846
HU,*,*,3.1,69.63076923
HU,*,*,3.2,71.8
HU,*,*,3.3,73.96923077
HU,*,*,3.4,76.13846154
HU,*,*,3.5,78.30769231
HU,*,*,3.6,80.47692308
HU,*,*,3.7,82.64615385
HU,*,*,3.8,84.81538462
HU,*,*,3.9,86.98461538
HU,*,*,4,89.15384615
HU,*,*,4.1,91.32307692
HU,*,*,4.2,93.49230769
HU,*,*,4.3,95.66153846
HU,*,*,4.4,97.83076923
HU,*,*,4.5,100
HU,*,*,4.6,102.1692308
HU,*,*,4.7,104.3384615
HU,*,*,4.8,106.5076923
HU,*,*,4.9,108.6769231
HU,*,*,5,110.8461538
IS,*,*,0.1,4.553846154
IS,*,*,0.2,6.723076923
IS,*,*,0.3,8.892307692
IS,*,*,0.4,11.06153846
IS,*,*,0.5,13.23076923
IS,*,*,0.6,15.4
IS,*,*,0.7,17.56923077
IS,*,*,0.8,19.73846154
IS,*,*,0.9,21.90769231
IS,*,*,1,24.07692308
IS,*,*,1.1,26.24615385
IS,*,*,1.2,28.41538462
IS,*,*,1.3,30.58461538
IS,*,*,1.4,32.75384615
IS,*,*,1.5,34.92307692
IS,*,*,1.6,37.09230769
IS,*,*,1.7,39.26153846
IS,*,*,1.8,41.43076923
IS,*,*,1.9,43.6
IS,*,*,2,45.76923077
IS,*,*,2.1,47.93846154
IS,*,*,2.2,50.10769231
IS,*,*,2.3,52.27692308
IS,*,*,2.4,54.44615385
IS,*,*,2.5,56.61538462
IS,*,*,2.6,58.78461538
IS,*,*,2.7,60.95384615
IS,*,*,2.8,63.12307692
IS,*,*,2.9,65.29230769
IS,*,*,3,67.46153846
IS,*,*,3.1,69.63076923
IS,*,*,3.2,71.8
IS,*,*,3.3,73.96923077
IS,*,*,3.4,76.13846154
IS,*,*,3.5,78.30769231
IS,*,*,3.6,80.47692308
IS,*,*,3.7,82.64615385
IS,*,*,3.8,84.81538462
IS,*,*,3.9,86.98461538
IS,*,*,4,89.15384615
IS,*,*,4.1,91.32307692
IS,*,*,4.2,93.49230769
IS,*,*,4.3,95.66153846
IS,*,*,4.4,97.83076923
IS,*,*,4.5,100
IS,*,*,4.6,102.1692308
IS,*,*,4.7,104.3384615
IS,*,*,4.8,106.5076923
IS,*,*,4.9,108.6769231
IS,*,*,5,110.8461538
KE,*,*,0.1,4.553846154
KE,*,*,0.2,6.723076923
KE,*,*,0.3,8.892307692
KE,*,*,0.4,11.06153846
KE,*,*,0.5,13.23076923
KE,*,*,0.6,15.4
KE,*,*,0.7,17.56923077
KE,*,*,0.8,19.73846154
KE,*,*,0.9,21.90769231
KE,*,*,1,24.07692308
KE,*,*,1.1,26.24615385
KE,*,*,1.2,28.41538462
KE,*,*,1.3,30.58461538
KE,*,*,1.4,32.75384615
KE,*,*,1.5,34.92307692
KE,*,*,1.6,37.09230769
KE,*,*,1.7,39.26153846
KE,*,*,1.8,41.43076923
KE,*,*,1.9,43.6
KE,*,*,2,45.76923077
KE,*,*,2.1,47.93846154
KE,*,*,2.2,50.10769231
KE,*,*,2.3,52.27692308
KE,*,*,2.4,54.44615385
KE,*,*,2.5,56.61538462
KE,*,*,2.6,58.78461538
KE,*,*,2.7,60.95384615
KE,*,*,2.8,63.12307692
KE,*,*,2.9,65.29230769
KE,*,*,3,67.46153846
KE,*,*,3.1,69.63076923
KE,*,*,3.2,71.8
KE,*,*,3.3,73.96923077
KE,*,*,3.4,76.13846154
KE,*,*,3.5,78.30769231
KE,*,*,3.6,80.47692308
KE,*,*,3.7,82.64615385
KE,*,*,3.8,84.81538462
KE,*,*,3.9,86.98461538
KE,*,*,4,89.15384615
KE,*,*,4.1,91.32307692
KE,*,*,4.2,93.49230769
KE,*,*,4.3,95.66153846
KE,*,*,4.4,97.83076923
KE,*,*,4.5,100
KE,*,*,4.6,102.1692308
KE,*,*,4.7,104.3384615
KE,*,*,4.8,106.5076923
KE,*,*,4.9,108.6769231
KE,*,*,5,110.8461538
KM,*,*,0.1,4.553846154
KM,*,*,0.2,6.723076923
KM,*,*,0.3,8.892307692
KM,*,*,0.4,11.06153846
KM,*,*,0.5,13.23076923
KM,*,*,0.6,15.4
KM,*,*,0.7,17.56923077
KM,*,*,0.8,19.73846154
KM,*,*,0.9,21.90769231
KM,*,*,1,24.07692308
KM,*,*,1.1,26.24615385
KM,*,*,1.2,28.41538462
KM,*,*,1.3,30.58461538
KM,*,*,1.4,32.75384615
KM,*,*,1.5,34.92307692
KM,*,*,1.6,37.09230769
KM,*,*,1.7,39.26153846
KM,*,*,1.8,41.43076923
KM,*,*,1.9,43.6
KM,*,*,2,45.76923077
KM,*,*,2.1,47.93846154
KM,*,*,2.2,50.10769231
KM,*,*,2.3,52.27692308
KM,*,*,2.4,54.44615385
KM,*,*,2.5,56.61538462
KM,*,*,2.6,58.78461538
KM,*,*,2.7,60.95384615
KM,*,*,2.8,63.12307692
KM,*,*,2.9,65.29230769
KM,*,*,3,67.46153846
KM,*,*,3.1,69.63076923
KM,*,*,3.2,71.8
KM,*,*,3.3,73.96923077
KM,*,*,3.4,76.13846154
KM,*,*,3.5,78.30769231
KM,*,*,3.6,80.47692308
KM,*,*,3.7,82.64615385
KM,*,*,3.8,84.81538462
KM,*,*,3.9,86.98461538
KM,*,*,4,89.15384615
KM,*,*,4.1,91.32307692
KM,*,*,4.2,93.49230769
KM,*,*,4.3,95.66153846
KM,*,*,4.4,97.83076923
KM,*,*,4.5,100
KM,*,*,4.6,102.1692308
KM,*,*,4.7,104.3384615
KM,*,*,4.8,106.5076923
KM,*,*,4.9,108.6769231
KM,*,*,5,110.8461538
LR,*,*,0.1,4.553846154
LR,*,*,0.2,6.723076923
LR,*,*,0.3,8.892307692
LR,*,*,0.4,11.06153846
LR,*,*,0.5,13.23076923
LR,*,*,0.6,15.4
LR,*,*,0.7,17.56923077
LR,*,*,0.8,19.73846154
LR,*,*,0.9,21.90769231
LR,*,*,1,24.07692308
LR,*,*,1.1,26.24615385
LR,*,*,1.2,28.41538462
LR,*,*,1.3,30.58461538
LR,*,*,1.4,32.75384615
LR,*,*,1.5,34.92307692
LR,*,*,1.6,37.09230769
LR,*,*,1.7,39.26153846
LR,*,*,1.8,41.43076923
LR,*,*,1.9,43.6
LR,*,*,2,45.76923077
LR,*,*,2.1,47.93846154
LR,*,*,2.2,50.10769231
LR,*,*,2.3,52.27692308
LR,*,*,2.4,54.44615385
LR,*,*,2.5,56.61538462
LR,*,*,2.6,58.78461538
LR,*,*,2.7,60.95384615
LR,*,*,2.8,63.12307692
LR,*,*,2.9,65.29230769
LR,*,*,3,67.46153846
LR,*,*,3.1,69.63076923
LR,*,*,3.2,71.8
LR,*,*,3.3,73.96923077
LR,*,*,3.4,76.13846154
LR,*,*,3.5,78.30769231
LR,*,*,3.6,80.47692308
LR,*,*,3.7,82.64615385
LR,*,*,3.8,84.81538462
LR,*,*,3.9,86.98461538
LR,*,*,4,89.15384615
LR,*,*,4.1,91.32307692
LR,*,*,4.2,93.49230769
LR,*,*,4.3,95.66153846
LR,*,*,4.4,97.83076923
LR,*,*,4.5,100
LR,*,*,4.6,102.1692308
LR,*,*,4.7,104.3384615
LR,*,*,4.8,106.5076923
LR,*,*,4.9,108.6769231
LR,*,*,5,110.8461538
LS,*,*,0.1,4.553846154
LS,*,*,0.2,6.723076923
LS,*,*,0.3,8.892307692
LS,*,*,0.4,11.06153846
LS,*,*,0.5,13.23076923
LS,*,*,0.6,15.4
LS,*,*,0.7,17.56923077
LS,*,*,0.8,19.73846154
LS,*,*,0.9,21.90769231
LS,*,*,1,24.07692308
LS,*,*,1.1,26.24615385
LS,*,*,1.2,28.41538462
LS,*,*,1.3,30.58461538
LS,*,*,1.4,32.75384615
LS,*,*,1.5,34.92307692
LS,*,*,1.6,37.09230769
LS,*,*,1.7,39.26153846
LS,*,*,1.8,41.43076923
LS,*,*,1.9,43.6
LS,*,*,2,45.76923077
LS,*,*,2.1,47.93846154
LS,*,*,2.2,50.10769231
LS,*,*,2.3,52.27692308
LS,*,*,2.4,54.44615385
LS,*,*,2.5,56.61538462
LS,*,*,2.6,58.78461538
LS,*,*,2.7,60.95384615
LS,*,*,2.8,63.12307692
LS,*,*,2.9,65.29230769
LS,*,*,3,67.46153846
LS,*,*,3.1,69.63076923
LS,*,*,3.2,71.8
LS,*,*,3.3,73.96923077
LS,*,*,3.4,76.13846154
LS,*,*,3.5,78.30769231
LS,*,*,3.6,80.47692308
LS,*,*,3.7,82.64615385
LS,*,*,3.8,84.81538462
LS,*,*,3.9,86.98461538
LS,*,*,4,89.15384615
LS,*,*,4.1,91.32307692
LS,*,*,4.2,93.49230769
LS,*,*,4.3,95.66153846
LS,*,*,4.4,97.83076923
LS,*,*,4.5,100
LS,*,*,4.6,102.1692308
LS,*,*,4.7,104.3384615
LS,*,*,4.8,106.5076923
LS,*,*,4.9,108.6769231
LS,*,*,5,110.8461538
LT,*,*,0.1,4.553846154
LT,*,*,0.2,6.723076923
LT,*,*,0.3,8.892307692
LT,*,*,0.4,11.06153846
LT,*,*,0.5,13.23076923
LT,*,*,0.6,15.4
LT,*,*,0.7,17.56923077
LT,*,*,0.8,19.73846154
LT,*,*,0.9,21.90769231
LT,*,*,1,24.07692308
LT,*,*,1.1,26.24615385
LT,*,*,1.2,28.41538462
LT,*,*,1.3,30.58461538
LT,*,*,1.4,32.75384615
LT,*,*,1.5,34.92307692
LT,*,*,1.6,37.09230769
LT,*,*,1.7,39.26153846
LT,*,*,1.8,41.43076923
LT,*,*,1.9,43.6
LT,*,*,2,45.76923077
LT,*,*,2.1,47.93846154
LT,*,*,2.2,50.10769231
LT,*,*,2.3,52.27692308
LT,*,*,2.4,54.44615385
LT,*,*,2.5,56.61538462
LT,*,*,2.6,58.78461538
LT,*,*,2.7,60.95384615
LT,*,*,2.8,63.12307692
LT,*,*,2.9,65.29230769
LT,*,*,3,67.46153846
LT,*,*,3.1,69.63076923
LT,*,*,3.2,71.8
LT,*,*,3.3,73.96923077
LT,*,*,3.4,76.13846154
LT,*,*,3.5,78.30769231
LT,*,*,3.6,80.47692308
LT,*,*,3.7,82.64615385
LT,*,*,3.8,84.81538462
LT,*,*,3.9,86.98461538
LT,*,*,4,89.15384615
LT,*,*,4.1,91.32307692
LT,*,*,4.2,93.49230769
LT,*,*,4.3,95.66153846
LT,*,*,4.4,97.83076923
LT,*,*,4.5,100
LT,*,*,4.6,102.1692308
LT,*,*,4.7,104.3384615
LT,*,*,4.8,106.5076923
LT,*,*,4.9,108.6769231
LT,*,*,5,110.8461538
LV,*,*,0.1,4.553846154
LV,*,*,0.2,6.723076923
LV,*,*,0.3,8.892307692
LV,*,*,0.4,11.06153846
LV,*,*,0.5,13.23076923
LV,*,*,0.6,15.4
LV,*,*,0.7,17.56923077
LV,*,*,0.8,19.73846154
LV,*,*,0.9,21.90769231
LV,*,*,1,24.07692308
LV,*,*,1.1,26.24615385
LV,*,*,1.2,28.41538462
LV,*,*,1.3,30.58461538
LV,*,*,1.4,32.75384615
LV,*,*,1.5,34.92307692
LV,*,*,1.6,37.09230769
LV,*,*,1.7,39.26153846
LV,*,*,1.8,41.43076923
LV,*,*,1.9,43.6
LV,*,*,2,45.76923077
LV,*,*,2.1,47.93846154
LV,*,*,2.2,50.10769231
LV,*,*,2.3,52.27692308
LV,*,*,2.4,54.44615385
LV,*,*,2.5,56.61538462
LV,*,*,2.6,58.78461538
LV,*,*,2.7,60.95384615
LV,*,*,2.8,63.12307692
LV,*,*,2.9,65.29230769
LV,*,*,3,67.46153846
LV,*,*,3.1,69.63076923
LV,*,*,3.2,71.8
LV,*,*,3.3,73.96923077
LV,*,*,3.4,76.13846154
LV,*,*,3.5,78.30769231
LV,*,*,3.6,80.47692308
LV,*,*,3.7,82.64615385
LV,*,*,3.8,84.81538462
LV,*,*,3.9,86.98461538
LV,*,*,4,89.15384615
LV,*,*,4.1,91.32307692
LV,*,*,4.2,93.49230769
LV,*,*,4.3,95.66153846
LV,*,*,4.4,97.83076923
LV,*,*,4.5,100
LV,*,*,4.6,102.1692308
LV,*,*,4.7,104.3384615
LV,*,*,4.8,106.5076923
LV,*,*,4.9,108.6769231
LV,*,*,5,110.8461538
LY,*,*,0.1,4.553846154
LY,*,*,0.2,6.723076923
LY,*,*,0.3,8.892307692
LY,*,*,0.4,11.06153846
LY,*,*,0.5,13.23076923
LY,*,*,0.6,15.4
LY,*,*,0.7,17.56923077
LY,*,*,0.8,19.73846154
LY,*,*,0.9,21.90769231
LY,*,*,1,24.07692308
LY,*,*,1.1,26.24615385
LY,*,*,1.2,28.41538462
LY,*,*,1.3,30.58461538
LY,*,*,1.4,32.75384615
LY,*,*,1.5,34.92307692
LY,*,*,1.6,37.09230769
LY,*,*,1.7,39.26153846
LY,*,*,1.8,41.43076923
LY,*,*,1.9,43.6
LY,*,*,2,45.76923077
LY,*,*,2.1,47.93846154
LY,*,*,2.2,50.10769231
LY,*,*,2.3,52.27692308
LY,*,*,2.4,54.44615385
LY,*,*,2.5,56.61538462
LY,*,*,2.6,58.78461538
LY,*,*,2.7,60.95384615
LY,*,*,2.8,63.12307692
LY,*,*,2.9,65.29230769
LY,*,*,3,67.46153846
LY,*,*,3.1,69.63076923
LY,*,*,3.2,71.8
LY,*,*,3.3,73.96923077
LY,*,*,3.4,76.13846154
LY,*,*,3.5,78.30769231
LY,*,*,3.6,80.47692308
LY,*,*,3.7,82.64615385
LY,*,*,3.8,84.81538462
LY,*,*,3.9,86.98461538
LY,*,*,4,89.15384615
LY,*,*,4.1,91.32307692
LY,*,*,4.2,93.49230769
LY,*,*,4.3,95.66153846
LY,*,*,4.4,97.83076923
LY,*,*,4.5,100
LY,*,*,4.6,102.1692308
LY,*,*,4.7,104.3384615
LY,*,*,4.8,106.5076923
LY,*,*,4.9,108.6769231
LY,*,*,5,110.8461538
MA,*,*,0.1,4.553846154
MA,*,*,0.2,6.723076923
MA,*,*,0.3,8.892307692
MA,*,*,0.4,11.06153846
MA,*,*,0.5,13.23076923
MA,*,*,0.6,15.4
MA,*,*,0.7,17.56923077
MA,*,*,0.8,19.73846154
MA,*,*,0.9,21.90769231
MA,*,*,1,24.07692308
MA,*,*,1.1,26.24615385
MA,*,*,1.2,28.41538462
MA,*,*,1.3,30.58461538
MA,*,*,1.4,32.75384615
MA,*,*,1.5,34.92307692
MA,*,*,1.6,37.09230769
MA,*,*,1.7,39.26153846
MA,*,*,1.8,41.43076923
MA,*,*,1.9,43.6
MA,*,*,2,45.76923077
MA,*,*,2.1,47.93846154
MA,*,*,2.2,50.10769231
MA,*,*,2.3,52.27692308
MA,*,*,2.4,54.44615385
MA,*,*,2.5,56.61538462
MA,*,*,2.6,58.78461538
MA,*,*,2.7,60.95384615
MA,*,*,2.8,63.12307692
MA,*,*,2.9,65.29230769
MA,*,*,3,67.46153846
MA,*,*,3.1,69.63076923
MA,*,*,3.2,71.8
MA,*,*,3.3,73.96923077
MA,*,*,3.4,76.13846154
MA,*,*,3.5,78.30769231
MA,*,*,3.6,80.47692308
MA,*,*,3.7,82.64615385
MA,*,*,3.8,84.81538462
MA,*,*,3.9,86.98461538
MA,*,*,4,89.15384615
